ID,AspectTerms,Opinions,Polarities,Categories,Review
359,价位,非常合适,0,价格,第 一 次 用 ， 还 可 以 。 价 位 也 非 常 合 适 。 以 后 有 活 动 还 会 继 续 光 顾 的 。
1162,_,很不错,0,整体,一 直 用 这 个 牌 子 的 护 肤 品 ， 很 不 错 ， 第 一 次 用 这 个 隔 离 霜 ， 有 点 白 ， 估 计 适 合 偏 黄 肤 色
1382,持久情况,没问题,0,功效,控 油 效 果 一 般 持 久 情 况 ： 持 装 效 果 大 半 天 是 没 问 题
407,_,是正品,0,真伪,不 错 是 正 品 ， 价 格 有 优 势 ， 快 递 也 很 给 力 ， 以 后 会 继 续 购 买
2103,_,是真品,0,真伪,支 持 * * * * 店 ， 大 品 牌 值 得 信 赖 是 真 品 ， 以 后 还 会 继 续 购 买 的 。
1010,清洁能力,有一定的,0,功效,清 洁 能 力 ： 泡 沫 适 中 ， 非 常 舒 适 ， 对 黑 头 有 一 定 的 清 洁 作 用
2014,包装,_,0,包装,不 管 是 从 包 装 还 是 效 果 ！ 我 只 信 赖 * * *
2498,快递,很快,0,物流,质 量 还 不 错 ， 快 递 也 很 快 ， 送 货 上 门 哦 ， 不 错 的 选 择 ！ 喜 欢 这 个
1973,_,很便宜,0,价格,活 动 买 的 。 很 便 宜 。
536,_,很喜欢,0,整体,老 婆 说 很 好 很 喜 欢 ， 继 续 关 注
199,_,过敏了,0,使用体验,这 次 的 面 膜 用 着 过 敏 了 ！ 一 直 都 在 用 这 个 牌 子 ！ 不 知 道 为 什 么 会 过 敏 ！
282,遮瑕效果,很好,0,功效,一 直 用 的 呢 ， 非 常 好 用 ， 遮 瑕 效 果 很 好 ， 一 次 性 买 了 两 个 隔 离 ， 一 个 @ ， 大 爱
2892,味道,不喜欢,1,气味,起 泡 量 属 于 少 的 那 一 种 咱 也 不 知 道 洗 干 净 没 有 味 道 咱 也 不 喜 欢
320,_,应该不错,0,整体,闻 起 来 很 好 闻 ， 效 果 用 了 才 知 道 ， 应 该 不 错 ， 赠 品 很 好 很 实 在
903,_,可以,0,整体,可 以 可 以 可 以 可 以 ， 平 时 不 化 妆 的 ， 也 不 知 道 具 体 卸 的 干 不 干 净 ， 感 觉 还 好
408,_,很划算,0,价格,买 一 送 一 很 划 算
1250,_,很划算,0,价格,很 划 算 ， 还 没 有 用 ， 期 待 好 用
594,_,很柔滑,0,使用体验,已 经 第 二 次 购 买 ， 很 柔 滑 补 水 效 果 很 好 ， 真 心 好 用
1798,_,很香,0,气味,很 香 很 香 的 。 推 开 也 不 错 ， 白 白 嫩 嫩 的
2328,_,很喜欢,0,整体,很 好 很 喜 欢
1355,_,非常好用,0,整体,这 款 * * * 面 膜 非 常 好 用 ， 保 湿 效 果 不 错 ， 第 二 次 购 买 了 ， 会 一 直 支 持 * * * ！
3158,_,快速,0,物流,物 美 价 廉 ， 多 次 购 买 ， 快 速 到 达 。
8,_,很润,0,使用体验,很 润 相 对 好 推 开 。 总 体 还 可 以 。
736,_,痒,1,使用体验,不 能 用 ， 填 一 片 ， 脸 红 肿 ， 又 痒 的 ， 全 部 � 了 ， 在 实 体 店 买 的 都 没 有 ， 应 该 是 假 的 ， 可 怕
330,发货,比较慢,1,物流,宝 贝 收 到 了 ， 活 动 促 销 买 的 ， 还 没 用 ， 不 知 道 效 果 如 何 ， 卖 家 发 货 比 较 慢 ， 催 了 几 次 才 发
214,_,不错,0,整体,物 流 快 当 晚 就 用 了 一 片 精 华 液 很 多 ， 敷 完 脸 嫩 嫩 的 ， 不 错 ！
3159,痘痘,消下去,0,使用体验,已 经 是 第 二 次 回 购 了 ， 精 华 很 多 ， 也 很 补 水 而 且 用 了 二 次 后 我 鼻 子 ? ? 上 长 的 痘 痘 有 消 下 去 ， 皮 肤 也 满 水 润 的
203,_,非常好用,0,整体,非 常 好 用 ！ ！ ！ 特 别 补 水 ， 我 干 皮 用 着 很 不 错
616,_,好评,0,整体,东 西 不 错 一 直 在 用 ， 这 次 有 促 销 就 多 买 了 些 ， 好 评 ！
942,_,还可以,0,整体,一 直 用 这 个 牌 子 ， 使 用 效 果 还 可 以 。
2883,物流,太给力,0,物流,我 去 ， 这 物 流 也 太 给 力 了 吧 ， 今 下 午 买 的 ， 晚 上 就 到 了 ， 一 直 用 这 牌 子 ， 真 的 值 得 信 奈
3027,_,保湿,0,功效,虽 然 是 赠 品 给 的 ， 但 是 很 好 用 很 滋 润 保 湿 精 华 也 很 多
884,_,很喜欢,0,整体,遮 瑕 效 果 超 级 好 ， 很 亮 ， 很 白 ， 很 喜 欢 是 我 想 要 的
982,_,挺好用的,0,整体,还 不 错 ， 挺 好 用 的 是 正 品
1340,补水效果,还可以,0,功效,用 了 第 二 片 才 来 评 论 补 水 效 果 还 可 以 是 正 品 ！
1501,_,挺滋润补水的,0,使用体验,还 不 错 啦 ， 挺 滋 润 补 水 的 ， 建 议 可 以 尝 试
2793,_,有淡斑效果,0,功效,宝 贝 有 淡 斑 效 果 美 白 尚 不 明 显
1694,_,有点味道,1,气味,乳 液 有 点 味 道 ， 不 太 喜 欢 ， 但 是 还 好 ， 过 得 去 ， 没 有 粉 色 的 那 款 好
905,_,还好,0,整体,瓶 子 挺 小 的 ， 和 想 象 的 不 一 样 ， 呵 呵 ? 。 总 得 还 好 吧
224,_,好用,0,整体,好 用 ， 值 得 购 买 ， 还 有 赠 品 ， 不 错
2016,包装,很好,0,包装,个 人 情 况 ： 给 妈 妈 买 的 ， 妈 妈 说 好 用 整 体 描 述 ： 正 品 ， 包 装 也 很 好 清 洁 能 力 ： 很 好 用 呢
690,清洁力,还行的,0,功效,一 直 用 的 这 个 牌 子 的 ， 这 款 洗 面 奶 感 觉 泡 沫 有 点 多 ， 清 洁 力 还 行 的 。
647,_,很好用,0,整体,之 前 买 护 肤 品 的 时 候 送 了 两 片 试 用 ， 觉 得 还 不 错 ， 又 买 了 一 套 来 用 ， 这 个 面 膜 很 好 用 ， 而 且 很 实 惠 ！
1770,_,好用,0,整体,好 用 ， 一 直 都 得 上 面 买 呢 很 实 惠
1220,_,真的好用,0,整体,和 我 在 实 体 店 买 的 差 不 多 气 味 相 似 ， 洗 过 脸 好 舒 服 滑 滑 的 ， 不 拉 眼 ， 真 的 好 用
880,_,还可以,0,整体,用 起 来 方 便 ， 上 妆 很 快 ， 很 轻 薄 ， 总 体 感 觉 还 可 以
2849,_,还不错,0,整体,用 了 一 下 ， 还 不 错
1497,_,还行,0,整体,还 可 以 用 着 还 行 ， 价 格 也 挺 实 惠 ， 还 有 两 个 挺 好 的 ， 特 别 喜 欢 ， 还 行 吧 ， 总 之 为 了 挺 好 的
1890,_,喜欢,0,整体,量 足 & + & @ 还 有 化 妆 棉 ， 喜 欢
618,_,不错,0,整体,隔 离 霜 不 错 。 用 完 还 会 继 续 买 。
514,泡沫,多,0,使用体验,价 格 优 惠 ， 泡 沫 多 ， 洗 后 不 紧 绷 ， 特 别 干 净
3099,_,很细腻,0,使用体验,这 款 应 该 是 物 美 价 廉 的 产 品 ， 赶 上 活 动 买 还 有 赠 品 ， 涂 上 很 细 腻
543,_,好评,0,整体,性 价 比 高 ， 被 好 评 吸 引 过 来 ， 还 有 赠 品 ， 用 用 再 说 。
1650,_,很自然,0,功效,用 了 几 天 很 好 ！ 不 贵 ！ 又 好 用 ！ 涂 在 脸 上 很 自 然 ！ 挺 喜 欢 的 ！
3093,_,不刺激,0,使用体验,好 用 ， 适 合 我 的 皮 肤 ， 不 刺 激 ！
2760,_,比较好涂开,0,使用体验,还 比 较 好 涂 开 ， 也 不 会 很 干 。
494,_,挺好的,0,整体,赠 送 的 ， 挺 好 的
1464,_,挺好,0,整体,东 西 挺 好 ！
944,_,很轻薄,0,使用体验,挺 不 错 的 。 很 轻 薄 。
1200,_,搓泥,1,使用体验,闷 痘 搓 泥 还 有 一 年 过 期 ， ， ， ， ， ， ， ， ， ，
876,_,是正品,0,真伪,* * 快 递 超 级 快 ， 是 正 品 。
245,_,滋润,0,使用体验,好 用 ， 滋 润 ， 喜 欢
1347,_,满意,0,整体,洗 完 之 后 脸 不 紧 绷 ， 挺 好 的 ， 同 学 推 荐 的 ， 说 挺 好 的 就 尝 试 了 下 ， 嗯 满 意 。
986,_,很喜欢,0,整体,很 不 错 的 ， 看 着 包 装 比 较 好 ， 很 喜 欢 ， 只 是 还 没 有 试 用 ， 防 晒 的 看 起 来 有 点 小
1274,_,很清爽,0,气味,清 洁 能 力 ： 清 洁 能 力 挺 好 的 闻 着 很 清 爽 还 买 一 送 一 很 实 惠 洗 完 没 有 紧 绷 感
2281,_,挺温和的,0,使用体验,挺 好 用 的 ， 弄 到 眼 睛 里 也 不 会 疼 ， 挺 温 和 的 ， 不 错
2710,_,不适合,1,使用体验,感 觉 还 行 吧 ， 但 是 不 适 合 我 这 种 皮 肤 ， 老 搓 泥 。
1538,_,不错,0,整体,很 好 ！ 不 错 跟 外 面 买 的 一 样 的
3169,_,很满意,0,整体,商 品 很 满 意 ！ 很 喜 欢 ！ 价 格 不 贵 ！ 快 递 很 快
2349,价格,非常公道,0,价格,不 止 一 次 买 不 来 呀 ， 隔 离 效 果 好 ， 而 且 价 格 非 常 公 道 喜 欢 的 朋 友 可 以 入 手 。
1787,_,非常喜欢,0,整体,非 常 好 用 ， 媳 妇 非 常 喜 欢
2542,_,真喜欢,0,整体,这 个 也 是 第 一 次 购 买 ， 听 朋 友 说 挺 好 用 的 ， 自 己 也 来 试 试 ， 用 过 之 后 挺 自 然 的 ， 问 道 也 可 以 ， 真 喜 欢 。
2319,_,超级好,0,整体,超 级 好 ( ? � ? )
2052,活动,最实惠,0,价格,很 好 用 ， 我 买 的 面 膜 基 本 上 都 是 他 家 的 ， 跟 专 柜 的 是 一 样 的 ， 遇 到 活 动 时 候 抢 来 用 最 实 惠 ， 卖 家 生 意 兴 隆
2861,_,很不错,0,整体,很 不 错 的 一 款 洗 面 奶 买 一 赠 一 ， 给 妹 妹 一 个 用 着 还 可 以 护 肤 品 一 直 用 这 个 牌 子 的 还 不 错 ? ?
1833,_,还不错,0,整体,还 不 错 ， 挺 好 的 ， 很 划 算
2283,补水效果,不错,0,功效,不 错 ， 物 美 价 廉 ， 收 到 就 迫 不 及 待 的 用 了 一 片 ， 补 水 效 果 不 错 ， 揭 下 面 膜 稍 微 拍 几 下 就 吸 收 了 。
2822,_,满意,0,整体,多 次 购 买 了 ， 满 意
673,_,赞,0,整体,好 用 好 用 ， 真 的 好 用 ， 赞
732,物流,特别快,0,物流,* * * * ， 物 流 特 别 快 ， 纸 质 不 错 ， 刚 好 遇 到 活 动 价 ， 果 断 下 手 ， 有 时 间 再 用 ， 到 时 候 再 追 评 ！
1970,_,自然,0,功效,用 着 很 细 腻 自 然 。 确 实 很 好 ， 满 意
1249,服务,好,0,服务,* * 速 度 快 ， 物 美 价 廉 ， 服 务 好 ， 值 得 推 荐 ， 还 会 再 来
3114,价格,便宜,0,价格,一 直 信 赖 * * * ， 化 妆 品 面 膜 都 是 * * * ， 质 量 很 好 ， 价 格 便 宜 ， 发 货 很 快 呀 。
2127,成膜速度,非常快,0,功效,第 一 次 用 ， 听 说 很 好 用 ， 抹 在 脸 上 微 微 有 一 点 点 白 ， 成 膜 速 度 非 常 快 ， 而 且 不 油 腻 ， 很 清 爽 很 喜 欢 ， 应 该 会 回 购 的 ， 支 持 嘉 娜 宝
1138,_,干的脱皮,1,使用体验,还 可 以 ， 就 是 用 之 前 一 点 要 注 意 保 湿 ， 不 然 脸 会 干 的 脱 皮
214,_,嫩嫩的,0,使用体验,物 流 快 当 晚 就 用 了 一 片 精 华 液 很 多 ， 敷 完 脸 嫩 嫩 的 ， 不 错 ！
2070,_,差评,1,整体,这 个 面 膜 不 好 用 ， 保 湿 不 好 ， 包 装 也 不 好 ， 差 评
2096,_,比较有气色,0,使用体验,隔 离 霜 好 用 ， 用 完 了 比 较 有 气 色
705,_,还行,0,整体,应 该 是 正 品 吧 ， 觉 得 还 行
1724,_,清洁,0,功效,* * * 人 鱼 公 主 面 膜 贴 & 片 装 （ 水 养 面 膜 & @ + 雪 润 面 膜 & 片 ） 女 海 藻 补 水 保 湿 提 亮 清 洁 收 缩 毛 孔
1328,_,有点点过敏,1,使用体验,补 水 不 错 ， 可 是 有 点 点 过 敏
1925,妆感,比较厚重,2,使用体验,妆 感 比 较 厚 重 ， 上 脸 很 舒 服 。
1223,包装,很喜欢,0,包装,还 没 用 ， 先 用 用 试 试 ， 效 果 好 了 再 来 追 评 ， 但 是 包 装 很 喜 欢 呀
247,_,比较适合,0,整体,用 过 一 次 这 款 隔 离 感 觉 我 用 的 比 别 家 比 较 适 合 我 很 喜 欢 这 次 继 续 回 购
1114,_,粉浮着,2,使用体验,太 差 了 ， ， 粉 浮 着 ， 而 且 量 特 别 少 ，
48,味道,还好,0,气味,刚 收 到 货 还 没 用 开 始 味 道 还 好 到 时 在 评 论
2168,_,没有免邮券,1,价格,没 有 免 邮 券 的 就 不 要 买 了 。
1992,_,不油腻,0,使用体验,非 常 好 一 直 用 这 款 洗 面 奶 洗 过 不 油 腻 清 清 爽 爽 的 感 觉 。
1827,_,不错,0,整体,质 量 不 错 ， 很 喜 欢 的 ， 一 直 用 这 个
629,_,有点干,1,使用体验,感 觉 有 点 干 ， 不 好 涂 开 吧
2119,_,物美价廉,0,价格,已 经 买 了 很 多 次 了 ， 这 次 做 活 动 又 买 了 ， 还 送 了 很 多 小 礼 物 ， 物 美 价 廉 ！ 补 水 很 好 ！
1255,开票,快,0,服务,已 多 次 购 买 ， 品 质 好 ， 服 务 好 ， 开 票 也 快 ！
1277,优惠活动,_,0,价格,优 惠 活 动 时 买 的 ， 性 价 比 较 高 ， 以 后 还 会 回 购
510,_,很好的,0,整体,很 好 的 ， 用 了 白 白 的 ， 也 不 油 腻
163,包装,没有破损,0,包装,面 膜 收 到 了 ， 包 装 的 很 好 ， 没 有 破 损 ！ * * 商 城 的 就 是 好 ， 快 递 人 员 服 务 态 度 也 很 好 ， 满 意 ！
1570,_,杠杠的,0,整体,送 货 速 度 快 。 包 装 完 整 。 * * 质 量 杠 杠 的
536,_,很好,0,整体,老 婆 说 很 好 很 喜 欢 ， 继 续 关 注
2160,_,很合适,0,整体,描 迷 相 符 ， 很 合 适 非 常 不 错 ? ? ， 洗 用 了 之 后 脸 很 清 爽 的 哦 ? ? 感 觉 棒 棒 哒 ！ 支 持 支 持 你 们 ！
831,_,很不错,0,整体,很 不 错 的 面 膜 ， 很 喜 欢 ， * * 优 惠 活 动 很 给 力 ， 客 服 态 度 也 很 好
2366,_,是正品,0,真伪,发 货 速 度 快 宝 贝 是 正 品 ， 满 意
1845,_,很不错,0,整体,很 不 错 ， 带 了 两 个 替 换 装 ， 保 湿 效 果 不 错 ， 遮 瑕 效 果 很 好 。 也 不 算 太 贵 ， 能 接 受
2032,_,很清爽,0,使用体验,第 一 购 买 特 地 用 了 再 评 论 的 挺 好 用 的 很 清 爽 很 好 推 开 ～
1669,物流,非常强,0,物流,这 个 东 西 非 常 好 ， * * 物 流 也 非 常 强
2133,快递,好,0,物流,一 直 在 用 这 个 牌 子 的 面 膜 ， 刚 好 搞 活 动 就 买 了 ， 昨 晚 下 的 单 ， 今 天 就 到 了 。 快 递 好 ， 服 务 好
1925,_,很舒服,0,使用体验,妆 感 比 较 厚 重 ， 上 脸 很 舒 服 。
1148,保湿效果,好,0,功效,很 实 惠 ， 送 了 & 个 替 换 装 ， 买 回 来 就 试 用 了 一 下 ， 保 湿 效 果 好 ， 遮 暇 ， 不 过 容 易 油
177,_,喜欢,0,整体,一 直 用 的 * * * ， 比 较 清 爽 ， 喜 欢
988,_,超级喜欢,0,整体,超 级 喜 欢 ， 微 微 一 点 白 ， 薄 薄 的 很 舒 服 ， 以 后 还 会 购 买
1285,_,应该也不错,0,整体,今 天 刚 收 到 。 晚 上 用 过 再 追 评 哈 。 看 着 是 正 品 ， 感 觉 用 着 应 该 也 不 错 。 最 主 要 是 价 格 比 较 实 惠
2486,_,很滋润,0,使用体验,很 滋 润 ， 双 十 一 囤 货 。
1941,_,喜欢,0,整体,干 皮 喜 欢 夏 天 稍 微 有 点 点 油
1404,物流,快,0,物流,昨 天 买 的 今 天 下 午 就 到 了 ， 物 流 快 ， 辛 苦 快 递 小 哥 了 ！ ！ 今 天 第 一 次 用 ， 不 知 道 怎 么 样 呢 ！
1683,_,挺好的,0,整体,挺 好 的 ， 比 实 体 店 打 折 还 便 宜 ， 还 送 了 贴 面 膜 ， 也 挺 好 的 ， 面 膜 也 准 备 换 这 个 了
2245,_,还行,0,整体,一 直 用 ， 还 行
2526,_,不错,0,整体,宝 贝 物 美 价 廉 非 常 好 虽 然 还 没 用 ， 应 该 不 错
2110,_,很喜欢,0,整体,不 错 ， 我 们 都 很 喜 欢 哈 ， 下 次 还 会 继 续 购 买 噢 ， 继 续 使 用 哈 。
603,_,赞,0,整体,非 常 好 ， 还 送 了 面 膜 ， 给 个 赞 ！
1999,_,很满意,0,整体,挺 显 白 的 ， 效 果 很 好 ， 很 满 意 ， 物 流 也 很 给 力 ， 很 愉 快 的 一 次 购 物
4,_,非常的不好,1,整体,宝 贝 收 到 了 ， 产 品 非 常 的 不 好 ， 简 直 就 是 个 垃 圾 ， 我 都 扔 了 。
1652,送货速度,快,0,物流,质 优 价 廉 ， 送 货 速 度 快 ， 服 务 好
390,_,挺好,0,整体,给 老 婆 买 的 ， 这 个 用 着 挺 好
364,包装,_,1,包装,去 年 给 老 妈 买 过 说 好 用 活 动 买 的 就 是 看 着 包 装 和 原 来 的 稍 微 有 点 不 一 样 不 知 道 用 着 怎 么 样 了
2835,_,很好用,0,整体,很 好 用 的 宝 贝 儿 ， 值 得 拥 有
2562,_,还可以,0,整体,宝 贝 收 到 了 ， 跟 描 述 的 一 样 ， 试 用 了 一 下 有 淡 淡 的 清 香 味 ， 还 可 以 。 满 意
1975,物流,超级速度,0,物流,信 赖 * * 物 流 超 级 速 度
605,_,正品,0,真伪,正 品 ， 价 格 实 惠 ， 感 谢 卖 家 送 的 礼 物 ， 谢 谢 ！ 还 会 回 购 的 ！
1001,_,是正品,0,真伪,面 膜 试 用 了 ， 效 果 很 好 ， 是 正 品 ， 和 实 体 店 一 样
941,_,很好用,0,整体,很 好 用 ， 买 了 很 多 ， 补 水 很 好 用 ， 便 宜 优 惠
51,_,没有过敏,0,使用体验,快 递 挺 快 的 ， 用 了 一 片 了 ， 目 前 没 有 过 敏
3177,送货,飞快,0,物流,一 直 用 这 个 牌 子 ， 送 货 飞 快 ， 还 送 了 好 多 片 ， 真 是 意 外 惊 喜 ！
3043,_,会不会过敏,2,使用体验,以 前 用 面 膜 过 敏 不 晓 得 这 个 牌 子 用 了 会 不 会 过 敏 ， 今 天 第 一 天 用
433,_,还不错,0,整体,自 己 用 着 还 不 错 ， 这 个 是 送 给 妹 妹 的 ， 挺 好
2352,_,不错,0,整体,面 膜 感 觉 不 错 ， 价 格 实 惠 ， 值 得 购 买 ， 不 错 的 一 次 购 物 ， 下 次 还 会 光 临
846,_,非常满意,0,整体,水 乳 我 一 直 在 用 ， 很 好 ， 非 常 满 意
1280,_,非常喜欢,0,整体,宝 贝 收 到 了 ， 物 流 非 常 快 ， 宝 贝 非 常 喜 欢
3010,_,还好,0,整体,还 好 精 华 多 昨 天 敷 了 一 张 棒 棒 哒
1997,_,很实惠,0,价格,很 实 惠 ， 清 洁 皮 肤 效 果 很 好
2465,_,喜欢,0,整体,喜 欢 这 款 ， 特 别 好 用 ， 涂 抹 均 匀
2510,_,很喜欢,0,整体,很 好 用 ， 很 喜 欢 ， & 个 换 用 ， 很 喜 欢 ， 物 有 所 值 ， 包 装 和 快 递 都 好 ， 下 次 再 买
731,_,超级好用,0,整体,超 级 好 用 ， 比 我 的 * * * 补 水 还 强 ， 大 爱
1399,_,很不错,0,整体,味 道 不 错 ， 效 果 很 不 错 哦 ！
887,_,干净,0,功效,* * 就 是 棒 ， 物 流 超 快 。 价 格 相 当 实 惠 ， 没 想 到 有 那 么 大 瓶 。 用 的 很 好 。 干 净 。
2412,_,没有浮粉,0,使用体验,用 了 评 价 ， 遮 瑕 效 果 一 般 ， 但 是 挺 润 的 ， 没 有 浮 粉
1745,_,油,1,使用体验,油 用 了 一 段 时 间 才 知 道
2214,_,很服帖,0,使用体验,很 服 帖 ！ 上 妆 也 很 舒 服 ！
10,_,比较划算,0,价格,做 活 动 时 买 的 ， 比 较 划 算 ， 也 比 较 好 用
1844,_,很喜欢,0,整体,很 喜 欢 ， 买 了 很 多 次 了
2466,_,易推开,0,使用体验,这 款 气 垫 挺 好 用 的 ， 细 腻 ， 易 推 开 ! 而 且 价 格 也 实 惠 ! 会 回 购 的 !
2564,_,可以,0,整体,感 觉 可 以 ，
1375,_,是正品,0,真伪,商 品 是 正 品 哦 ， 很 补 水 的 哦 ， * * 的 服 务 跟 物 流 棒 棒 哒
2166,_,挺划算的,0,价格,买 一 送 一 挺 划 算 的 ， 还 没 用 过 ，
764,服务,很耐心,0,服务,非 常 满 意 客 服 小 海 绵 的 服 务 也 很 好 很 耐 心
2976,_,不错,0,整体,还 没 用 ， 应 该 不 错
2696,_,喜欢,0,整体,婆 婆 喜 欢 回 头 会 回 购
2543,物流,超级差,1,物流,物 流 超 级 差 到 达 目 的 地 & 天 才 派 送
2246,_,还不错,0,整体,收 到 货 就 用 起 来 了 ！ 还 不 错 呢
866,赠品,还可以,0,价格,之 前 用 的 他 们 家 赠 品 小 样 还 可 以 ， 买 来 试 试 ，
1807,_,肤色很亮,0,功效,挺 好 用 ， 不 干 皮 。 用 后 肤 色 很 亮 ， 不 脱 妆 ， 比 我 在 店 里 买 的 其 他 二 百 的 都 好 用 。
2190,_,不干,0,使用体验,很 好 用 ， 一 点 都 不 干 ， 提 亮 偏 黄 的 肤 色 ， 效 果 不 错
689,快递速度,快,0,物流,挺 好 的 ， 东 西 收 到 了 ， 快 递 速 度 快 ， 给 你 们 点 个 赞 。
845,_,白的自然,0,功效,用 起 来 挺 好 ， 效 果 挺 好 ， 特 别 白 的 自 然 。 。 。 。
2132,_,好用,0,整体,便 宜 又 好 用 ， 量 也 多 ， 可 以 用 很 久 。
375,_,很好,0,整体,很 好 ， 很 划 算 ， 很 划 算 ， 一 直 会 购 买 ！ 妈 妈 很 喜 欢 ！
1854,_,满喜欢的,0,整体,物 流 很 快 晚 上 卖 第 二 天 就 收 到 了 东 西 还 可 以 满 喜 欢 的
1759,_,一点也不浮,0,使用体验,很 好 用 哦 ， 抹 上 白 白 透 透 的 ， 一 点 也 不 浮 ， 好 上 妆
