id,Reviews,ID,AspectTerms,Opinions,Polarities,Categories,Review
1167,很好很好很好物超所值值得购买,1167.0,_,很好,正面,整体,很 好 很 好 很 好 物 超 所 值 值 得 购 买
1167,很好很好很好物超所值值得购买,1167.0,_,很好,正面,整体,很 好 很 好 很 好 物 超 所 值 值 得 购 买
1167,很好很好很好物超所值值得购买,1167.0,_,很好,正面,整体,很 好 很 好 很 好 物 超 所 值 值 得 购 买
1167,很好很好很好物超所值值得购买,1167.0,_,物超所值,正面,整体,很 好 很 好 很 好 物 超 所 值 值 得 购 买
1168,比较实惠。补水效果也挺好,1168.0,_,比较实惠,正面,价格,比 较 实 惠 。 补 水 效 果 也 挺 好
1168,比较实惠。补水效果也挺好,1168.0,补水效果,挺好,正面,功效,比 较 实 惠 。 补 水 效 果 也 挺 好
1169,感觉还可以 希望能不错吧 物流很快,1169.0,_,还可以,正面,整体,感 觉 还 可 以 希 望 能 不 错 吧 物 流 很 快
1169,感觉还可以 希望能不错吧 物流很快,1169.0,物流,很快,正面,物流,感 觉 还 可 以 希 望 能 不 错 吧 物 流 很 快
1170,垃圾产品，假货，用了脸都毁了，还好评率那么好，花了多少钱刷屏，麻烦刷屏的钱用在商品质检上自然会有人购买的。,1170.0,_,垃圾,负面,整体,垃 圾 产 品 ， 假 货 ， 用 了 脸 都 毁 了 ， 还 好 评 率 那 么 好 ， 花 了 多 少 钱 刷 屏 ， 麻 烦 刷 屏 的 钱 用 在 商 品 质 检 上 自 然 会 有 人 购 买 的 。
1170,垃圾产品，假货，用了脸都毁了，还好评率那么好，花了多少钱刷屏，麻烦刷屏的钱用在商品质检上自然会有人购买的。,1170.0,_,假货,负面,真伪,垃 圾 产 品 ， 假 货 ， 用 了 脸 都 毁 了 ， 还 好 评 率 那 么 好 ， 花 了 多 少 钱 刷 屏 ， 麻 烦 刷 屏 的 钱 用 在 商 品 质 检 上 自 然 会 有 人 购 买 的 。
1170,垃圾产品，假货，用了脸都毁了，还好评率那么好，花了多少钱刷屏，麻烦刷屏的钱用在商品质检上自然会有人购买的。,1170.0,好,_,正面,物流,垃 圾 产 品 ， 假 货 ， 用 了 脸 都 毁 了 ， 还 好 评 率 那 么 好 ， 花 了 多 少 钱 刷 屏 ， 麻 烦 刷 屏 的 钱 用 在 商 品 质 检 上 自 然 会 有 人 购 买 的 。
1170,垃圾产品，假货，用了脸都毁了，还好评率那么好，花了多少钱刷屏，麻烦刷屏的钱用在商品质检上自然会有人购买的。,1170.0,率,那么好,正面,价格,垃 圾 产 品 ， 假 货 ， 用 了 脸 都 毁 了 ， 还 好 评 率 那 么 好 ， 花 了 多 少 钱 刷 屏 ， 麻 烦 刷 屏 的 钱 用 在 商 品 质 检 上 自 然 会 有 人 购 买 的 。
1171,感觉挺好的，皮肤光滑水润。,1171.0,_,挺好的,正面,整体,感 觉 挺 好 的 ， 皮 肤 光 滑 水 润 。
1171,感觉挺好的，皮肤光滑水润。,1171.0,_,光滑,正面,使用体验,感 觉 挺 好 的 ， 皮 肤 光 滑 水 润 。
1171,感觉挺好的，皮肤光滑水润。,1171.0,_,水润,正面,使用体验,感 觉 挺 好 的 ， 皮 肤 光 滑 水 润 。
1172,干皮真的别用，偏干。适合夏天使用,1172.0,_,偏干,负面,使用体验,干 皮 真 的 别 用 ， 偏 干 。 适 合 夏 天 使 用
1173,味道太刺鼻了，价格倒是很实惠,1173.0,味道,太刺鼻了,负面,气味,味 道 太 刺 鼻 了 ， 价 格 倒 是 很 实 惠
1173,味道太刺鼻了，价格倒是很实惠,1173.0,价格,很实惠,正面,价格,味 道 太 刺 鼻 了 ， 价 格 倒 是 很 实 惠
1174,不错老婆比较喜欢,1174.0,_,不错,正面,整体,不 错 老 婆 比 较 喜 欢
1174,不错老婆比较喜欢,1174.0,_,比较喜欢,正面,整体,不 错 老 婆 比 较 喜 欢
1175,感觉不错，媳妇很满意，就当情人节礼物送她了，以后需要，可以在买,1175.0,_,不错,正面,整体,感 觉 不 错 ， 媳 妇 很 满 意 ， 就 当 情 人 节 礼 物 送 她 了 ， 以 后 需 要 ， 可 以 在 买
1175,感觉不错，媳妇很满意，就当情人节礼物送她了，以后需要，可以在买,1175.0,_,很满意,正面,整体,感 觉 不 错 ， 媳 妇 很 满 意 ， 就 当 情 人 节 礼 物 送 她 了 ， 以 后 需 要 ， 可 以 在 买
1176,促销买的，性价比很高，信赖**。,1176.0,性价比,很高,正面,价格,促 销 买 的 ， 性 价 比 很 高 ， 信 赖 * * 。
1177,很不错，值得购买???????????,1177.0,_,很不错,正面,整体,很 不 错 ， 值 得 购 买 ? ? ? ? ? ? ? ? ? ? ?
1178,本人比较喜欢的一款产品，已多次购买。,1178.0,_,比较喜欢,正面,整体,本 人 比 较 喜 欢 的 一 款 产 品 ， 已 多 次 购 买 。
1179,呵呵，官方旗舰店还有假货。真是够了，用了还过敏。一颗星都不想给，防伪码都扫不出来。??,1179.0,_,假货,负面,真伪,呵 呵 ， 官 方 旗 舰 店 还 有 假 货 。 真 是 够 了 ， 用 了 还 过 敏 。 一 颗 星 都 不 想 给 ， 防 伪 码 都 扫 不 出 来 。 ? ?
1179,呵呵，官方旗舰店还有假货。真是够了，用了还过敏。一颗星都不想给，防伪码都扫不出来。??,1179.0,_,过敏,负面,使用体验,呵 呵 ， 官 方 旗 舰 店 还 有 假 货 。 真 是 够 了 ， 用 了 还 过 敏 。 一 颗 星 都 不 想 给 ， 防 伪 码 都 扫 不 出 来 。 ? ?
1180,包装不错，自然色还好，粉扑带尖的，适合鼻翼两侧用，不过觉得不持久，可能我毛孔粗，吃妆比较厉害。,1180.0,包装,不错,正面,包装,包 装 不 错 ， 自 然 色 还 好 ， 粉 扑 带 尖 的 ， 适 合 鼻 翼 两 侧 用 ， 不 过 觉 得 不 持 久 ， 可 能 我 毛 孔 粗 ， 吃 妆 比 较 厉 害 。
1180,包装不错，自然色还好，粉扑带尖的，适合鼻翼两侧用，不过觉得不持久，可能我毛孔粗，吃妆比较厉害。,1180.0,自然色,还好,正面,功效,包 装 不 错 ， 自 然 色 还 好 ， 粉 扑 带 尖 的 ， 适 合 鼻 翼 两 侧 用 ， 不 过 觉 得 不 持 久 ， 可 能 我 毛 孔 粗 ， 吃 妆 比 较 厉 害 。
1180,包装不错，自然色还好，粉扑带尖的，适合鼻翼两侧用，不过觉得不持久，可能我毛孔粗，吃妆比较厉害。,1180.0,粉扑,尖,正面,包装,包 装 不 错 ， 自 然 色 还 好 ， 粉 扑 带 尖 的 ， 适 合 鼻 翼 两 侧 用 ， 不 过 觉 得 不 持 久 ， 可 能 我 毛 孔 粗 ， 吃 妆 比 较 厉 害 。
1180,包装不错，自然色还好，粉扑带尖的，适合鼻翼两侧用，不过觉得不持久，可能我毛孔粗，吃妆比较厉害。,1180.0,_,不持久,负面,功效,包 装 不 错 ， 自 然 色 还 好 ， 粉 扑 带 尖 的 ， 适 合 鼻 翼 两 侧 用 ， 不 过 觉 得 不 持 久 ， 可 能 我 毛 孔 粗 ， 吃 妆 比 较 厉 害 。
1181,日期新鲜，保质期2022年9月份到期，凑单买了一大堆用了一张199-50的�特划算,1181.0,_,?特划,正面,价格,日 期 新 鲜 ， 保 质 期 & 年 & 月 份 到 期 ， 凑 单 买 了 一 大 堆 用 了 一 张 & - & 的 ? 特 划
1182,洗面奶用着不起沫，感觉不怎么好用。,1182.0,_,不起沫,负面,使用体验,洗 面 奶 用 着 不 起 沫 ， 感 觉 不 怎 么 好 用 。
1182,洗面奶用着不起沫，感觉不怎么好用。,1182.0,_,不怎么好用,负面,整体,洗 面 奶 用 着 不 起 沫 ， 感 觉 不 怎 么 好 用 。
1183,这次没有特别便宜 是回购的,1183.0,_,没有特别便宜,正面,价格,这 次 没 有 特 别 便 宜 是 回 购 的
1184,不服帖，脱妆严重，假白,1184.0,_,不服帖,负面,使用体验,不 服 帖 ， 脱 妆 严 重 ， 假 白
1184,不服帖，脱妆严重，假白,1184.0,脱妆,严重,负面,功效,不 服 帖 ， 脱 妆 严 重 ， 假 白
1184,不服帖，脱妆严重，假白,1184.0,_,假白,负面,功效,不 服 帖 ， 脱 妆 严 重 ， 假 白
1185,一直在用这个卸妆液，很清爽，不油腻，很喜欢，卸的也很干净,1185.0,_,很清爽,正面,使用体验,一 直 在 用 这 个 卸 妆 液 ， 很 清 爽 ， 不 油 腻 ， 很 喜 欢 ， 卸 的 也 很 干 净
1185,一直在用这个卸妆液，很清爽，不油腻，很喜欢，卸的也很干净,1185.0,_,不油腻,正面,使用体验,一 直 在 用 这 个 卸 妆 液 ， 很 清 爽 ， 不 油 腻 ， 很 喜 欢 ， 卸 的 也 很 干 净
1185,一直在用这个卸妆液，很清爽，不油腻，很喜欢，卸的也很干净,1185.0,_,很喜欢,正面,整体,一 直 在 用 这 个 卸 妆 液 ， 很 清 爽 ， 不 油 腻 ， 很 喜 欢 ， 卸 的 也 很 干 净
1185,一直在用这个卸妆液，很清爽，不油腻，很喜欢，卸的也很干净,1185.0,_,很干净,正面,功效,一 直 在 用 这 个 卸 妆 液 ， 很 清 爽 ， 不 油 腻 ， 很 喜 欢 ， 卸 的 也 很 干 净
1186,快递速度真快,1186.0,快递速度,真快,正面,物流,快 递 速 度 真 快
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,超乎意料的好,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,好评,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,赞,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,赞,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,赞,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,赞,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1187,质量超乎意料的好！好评！赞赞赞赞赞,1187.0,_,赞,正面,整体,质 量 超 乎 意 料 的 好 ！ 好 评 ！ 赞 赞 赞 赞 赞
1188,双十一买的，比我平时买的便宜了很多。好用，我皮肤本来就干燥，一直买的这款。好评,1188.0,_,便宜,正面,价格,双 十 一 买 的 ， 比 我 平 时 买 的 便 宜 了 很 多 。 好 用 ， 我 皮 肤 本 来 就 干 燥 ， 一 直 买 的 这 款 。 好 评
1188,双十一买的，比我平时买的便宜了很多。好用，我皮肤本来就干燥，一直买的这款。好评,1188.0,_,好用,正面,整体,双 十 一 买 的 ， 比 我 平 时 买 的 便 宜 了 很 多 。 好 用 ， 我 皮 肤 本 来 就 干 燥 ， 一 直 买 的 这 款 。 好 评
1188,双十一买的，比我平时买的便宜了很多。好用，我皮肤本来就干燥，一直买的这款。好评,1188.0,_,好评,正面,整体,双 十 一 买 的 ， 比 我 平 时 买 的 便 宜 了 很 多 。 好 用 ， 我 皮 肤 本 来 就 干 燥 ， 一 直 买 的 这 款 。 好 评
1189,没小样，不开心,1189.0,_,不开心,负面,整体,没 小 样 ， 不 开 心
1190,面膜不错，值得回购，是正品，敷出来效果挺好的。,1190.0,_,不错,正面,整体,面 膜 不 错 ， 值 得 回 购 ， 是 正 品 ， 敷 出 来 效 果 挺 好 的 。
1190,面膜不错，值得回购，是正品，敷出来效果挺好的。,1190.0,_,是正品,正面,真伪,面 膜 不 错 ， 值 得 回 购 ， 是 正 品 ， 敷 出 来 效 果 挺 好 的 。
1190,面膜不错，值得回购，是正品，敷出来效果挺好的。,1190.0,_,挺好的,正面,功效,面 膜 不 错 ， 值 得 回 购 ， 是 正 品 ， 敷 出 来 效 果 挺 好 的 。
1191,可以，洗面奶到BB霜都是他家的，卸的挺干净的,1191.0,_,可以,正面,整体,可 以 ， 洗 面 奶 到 @ 霜 都 是 他 家 的 ， 卸 的 挺 干 净 的
1191,可以，洗面奶到BB霜都是他家的，卸的挺干净的,1191.0,_,挺干净的,正面,功效,可 以 ， 洗 面 奶 到 @ 霜 都 是 他 家 的 ， 卸 的 挺 干 净 的
1192,高端霸气上档次，仔仔细细，超级喜欢，下次还回来购买！！！,1192.0,_,超级喜欢,正面,整体,高 端 霸 气 上 档 次 ， 仔 仔 细 细 ， 超 级 喜 欢 ， 下 次 还 回 来 购 买 ！ ！ ！
1193,是正品，期待搞活动在多买一点,1193.0,_,是正品,正面,真伪,是 正 品 ， 期 待 搞 活 动 在 多 买 一 点
1193,是正品，期待搞活动在多买一点,1193.0,活动,_,正面,价格,是 正 品 ， 期 待 搞 活 动 在 多 买 一 点
1194,喜欢用，比较细腻，也不油腻，觉得挺好的,1194.0,_,喜欢用,正面,整体,喜 欢 用 ， 比 较 细 腻 ， 也 不 油 腻 ， 觉 得 挺 好 的
1194,喜欢用，比较细腻，也不油腻，觉得挺好的,1194.0,_,比较细腻,正面,使用体验,喜 欢 用 ， 比 较 细 腻 ， 也 不 油 腻 ， 觉 得 挺 好 的
1194,喜欢用，比较细腻，也不油腻，觉得挺好的,1194.0,_,不油腻,正面,使用体验,喜 欢 用 ， 比 较 细 腻 ， 也 不 油 腻 ， 觉 得 挺 好 的
1194,喜欢用，比较细腻，也不油腻，觉得挺好的,1194.0,_,挺好的,正面,整体,喜 欢 用 ， 比 较 细 腻 ， 也 不 油 腻 ， 觉 得 挺 好 的
1195,用了几张很好!值得了,1195.0,_,很好,正面,整体,用 了 几 张 很 好 ! 值 得 了
1196,物流相当快，包装精致，一如既往的好，值得拥有。,1196.0,物流,相当快,正面,物流,物 流 相 当 快 ， 包 装 精 致 ， 一 如 既 往 的 好 ， 值 得 拥 有 。
1196,物流相当快，包装精致，一如既往的好，值得拥有。,1196.0,包装,精致,正面,包装,物 流 相 当 快 ， 包 装 精 致 ， 一 如 既 往 的 好 ， 值 得 拥 有 。
1196,物流相当快，包装精致，一如既往的好，值得拥有。,1196.0,_,一如既往的好,正面,整体,物 流 相 当 快 ， 包 装 精 致 ， 一 如 既 往 的 好 ， 值 得 拥 有 。
1197,面膜给媳妇买的，她说不错，贴完后，感觉脸也不干了，而且也白了很多,1197.0,_,不错,正面,整体,面 膜 给 媳 妇 买 的 ， 她 说 不 错 ， 贴 完 后 ， 感 觉 脸 也 不 干 了 ， 而 且 也 白 了 很 多
1197,面膜给媳妇买的，她说不错，贴完后，感觉脸也不干了，而且也白了很多,1197.0,_,不干,正面,使用体验,面 膜 给 媳 妇 买 的 ， 她 说 不 错 ， 贴 完 后 ， 感 觉 脸 也 不 干 了 ， 而 且 也 白 了 很 多
1197,面膜给媳妇买的，她说不错，贴完后，感觉脸也不干了，而且也白了很多,1197.0,_,白了很多,正面,功效,面 膜 给 媳 妇 买 的 ， 她 说 不 错 ， 贴 完 后 ， 感 觉 脸 也 不 干 了 ， 而 且 也 白 了 很 多
1198,送妈妈的，看她用着效果挺好，满意！！！！！,1198.0,_,挺好,正面,整体,送 妈 妈 的 ， 看 她 用 着 效 果 挺 好 ， 满 意 ！ ！ ！ ！ ！
1198,送妈妈的，看她用着效果挺好，满意！！！！！,1198.0,_,满意,正面,整体,送 妈 妈 的 ， 看 她 用 着 效 果 挺 好 ， 满 意 ！ ！ ！ ！ ！
1199,很喜欢的一个牌子 用的非常好,1199.0,_,很喜欢,正面,整体,很 喜 欢 的 一 个 牌 子 用 的 非 常 好
1199,很喜欢的一个牌子 用的非常好,1199.0,_,非常好,正面,整体,很 喜 欢 的 一 个 牌 子 用 的 非 常 好
1200,***品牌一直在用感觉挺好的。,1200.0,_,挺好的,正面,整体,* * * 品 牌 一 直 在 用 感 觉 挺 好 的 。
1201,不错不错，值得购买,1201.0,_,不错,正面,整体,不 错 不 错 ， 值 得 购 买
1201,不错不错，值得购买,1201.0,_,不错,正面,整体,不 错 不 错 ， 值 得 购 买
1202,看了***的推荐来买的，用了以后发现这款面膜很好用！,1202.0,_,很好用,正面,整体,看 了 * * * 的 推 荐 来 买 的 ， 用 了 以 后 发 现 这 款 面 膜 很 好 用 ！
1203,还是挺不错的，买了一套水乳搭配着使用，很滋润。,1203.0,_,挺不错的,正面,整体,还 是 挺 不 错 的 ， 买 了 一 套 水 乳 搭 配 着 使 用 ， 很 滋 润 。
1203,还是挺不错的，买了一套水乳搭配着使用，很滋润。,1203.0,_,很滋润,正面,使用体验,还 是 挺 不 错 的 ， 买 了 一 套 水 乳 搭 配 着 使 用 ， 很 滋 润 。
1204,还没用，但物流又快又好,1204.0,物流,快,正面,物流,还 没 用 ， 但 物 流 又 快 又 好
1205,便宜还好用，清淡的香味，个人比较喜欢,1205.0,_,便宜,正面,价格,便 宜 还 好 用 ， 清 淡 的 香 味 ， 个 人 比 较 喜 欢
1205,便宜还好用，清淡的香味，个人比较喜欢,1205.0,_,还好用,正面,整体,便 宜 还 好 用 ， 清 淡 的 香 味 ， 个 人 比 较 喜 欢
1205,便宜还好用，清淡的香味，个人比较喜欢,1205.0,香味,清淡的,正面,气味,便 宜 还 好 用 ， 清 淡 的 香 味 ， 个 人 比 较 喜 欢
1205,便宜还好用，清淡的香味，个人比较喜欢,1205.0,_,比较喜欢,正面,整体,便 宜 还 好 用 ， 清 淡 的 香 味 ， 个 人 比 较 喜 欢
1206,一如既往的好一如既往的好,1206.0,_,一如既往的好,正面,整体,一 如 既 往 的 好 一 如 既 往 的 好
