id,Reviews,is_fake,change_type,original_review
6221,好用，补水效果很好，相信品牌的力量，而且是**配送,False,,好用，补水效果很好，相信品牌的力量，而且是**配送
6222,还没开始用呢，先好评吧！,False,,还没开始用呢，先好评吧！
6223,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????,False,,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6224,好用，比另一个系列好用,False,,好用，比另一个系列好用
6225,很好用，用过的脸显得细致了很多,False,,很好用，用过的脸显得细致了很多
6226,还好吧，洗完感觉很干。再用用试试吧！,False,+替换其他,还好吧，洗完感觉很干。再用用试试吧！
6227,东西好精致，还没开始用，就是感觉好小一瓶,False,,东西好精致，还没开始用，就是感觉好小一瓶
6228,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行,False,,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6229,补水还不错,False,,补水还不错
6230,满满一大堆啊，好合算的，隔一天使用一个,False,,满满一大堆啊，好合算的，隔一天使用一个
6231,还是不错的。产品包装不太好,True,+替换aspect+替换opinion,还是不错的。产品包装很好
6232,宝贝不错满意五星哦！,True,+替换opinion+替换其他+删除,宝贝很好满意给五星哦！
6233,是正品，用着很舒服,False,,是正品，用着很舒服
6234,正宗隔离霜，水润皮肤，老婆用了更滋润,False,,正宗隔离霜，水润皮肤，老婆用了更滋润
6235,我是混合性油皮，用着感觉脸可干,False,,我是混合性油皮，用着感觉脸可干
6236,下午收到刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。,True,+删除,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
6237,很好用，而且很方便，都是用这个牌子的化妆品，不错呦。,False,,很好用，而且很方便，都是用这个牌子的化妆品，不错呦。
6238,一直在用，都是在**上买的！很好，速度很快,False,,一直在用，都是在**上买的！很好，速度很快
6239,还好精华多昨天敷了一张棒棒哒,False,+替换其他,还好精华多昨天敷了一张棒棒哒
6240,这个用了真心不错，比我想象的要好一点，用完了还会够买，,False,+替换其他,这个用了真心不错，比我想象的要好一点，用完了还会够买，
6241,好很好非常好好得不得了！,False,,好很好非常好好得不得了！
6242,第二次购买，很超值，洗后不紧绷,False,,第二次购买，很超值，洗后不紧绷
6243,和实体店买的不一样感觉像假的，脸用完起好多包,True,+替换其他+删除,和实体店买的不一样，感觉像假的，脸用完起好多包
6244,用下来感觉蛮好的，以后会一直用,False,,用下来感觉蛮好的，以后会一直用
6245,用很差，下次还会再买。,True,+替换opinion+替换其他+删除,用着不错，下次还会再买。
6246,可以，替换装不错哟,False,,可以，替换装不错哟
6247,面膜数量很多啊，可以用很长时间啦，真好，用了一片试，感觉还不错,True,+删除,面膜数量很多啊，可以用很长时间啦，真好，用了一片试试，感觉还不错
6248,东西收到了是正品，期待效果吧，一直信赖**,False,,东西收到了是正品，期待效果吧，一直信赖**
6249,使用效果：挺好的耶，面膜纸也不厚，服帖，喜欢喜欢喜欢,False,,使用效果：挺好的耶，面膜纸也不厚，服帖，喜欢喜欢喜欢
6250,一直相信天猫旗舰店，正品保证,False,,一直相信天猫旗舰店，正品保证
6251,挺润的，至不起干皮。,True,+替换其他+删除,挺润的，至少不起干皮。
6252,一直信赖这个牌子，效果应该很不错，今晚试试，好用还会继光顾，仓储很给力，收到心情都特别开心?,True,+替换aspect+删除,一直信赖这个牌子，效果应该很不错，今晚试试，好用还会继续光顾，物流很给力，收到心情都特别开心?
6253,一直用这个隔离，挺好用的,False,,一直用这个隔离，挺好用的
6254,一直在用真的很不错的，敷完湿湿润润的肤色也亮亮的！,False,+替换其他,一直在用真的很不错的，敷完湿湿润润的肤色也亮亮的！
6255,卸妆效果特好！！棒棒哒！！值得信赖！！亮！！,True,+替换opinion,卸妆效果特好！！棒棒哒！！值得信赖！！五星！！
6256,虽然是赠品给的，但是很好用，很滋润保湿，精华也很多,False,+替换其他,虽然是赠品给的，但是很好用，很滋润保湿，精华也很多
6257,好，不假白，制品仅存，均匀肤色去除暗沉。,True,+替换aspect+替换opinion,好，不假白，包装完好，均匀肤色去除暗沉。
6258,宝贝很好用，用过后皮肤很细腻，毛孔也变小了。,False,,宝贝很好用，用过后皮肤很细腻，毛孔也变小了。
6259,这是我用过卸妆力最难！！！的卸妆水，洗面奶都比它干净,True,+替换opinion,这是我用过卸妆力最差！！！的卸妆水，洗面奶都比它干净
6260,第一次购买，特意用了以后评价的，味道不错，用着不油腻，总之挺好用的,False,,第一次购买，特意用了以后评价的，味道不错，用着不油腻，总之挺好用的
6261,活动买的，***老品牌了，物美价廉，一如既往的好,True,+删除,搞活动买的，***老品牌了，物美价廉，一如既往的好
6262,超级划算哦，日常补水没问题了，隔天就用，还送了二十片，真的很划算呢,False,,超级划算哦，日常补水没问题了，隔天就用，还送了二十片，真的很划算呢
6263,差强人意，敏感肌肤可以用,True,+替换opinion,不错，敏感肌肤可以用
6264,质量不错?一直在**商城,False,,质量不错?一直在**商城
6265,很好，电子商务也很快，服务态度，很好。,True,+替换aspect,很好，物流也很快，服务态度，很好。
6266,过年回家正好能用，但愿能够有美白的功效，使用有效果，我会告诉大家。,True,+删除,过年回家正好能用，但愿能够有美白的功效，使用有效果，我会来告诉大家。
6267,空气霜还没用，先用了送的大红瓶小样，果然是挺油腻的，偏油皮只好晚上用吧,False,+替换其他,空气霜还没用，先用了送的大红瓶小样，果然是挺油腻的，偏油皮只好晚上用吧
6268,质地柔软细腻，渗入也挺快，后期看看美白效果！,True,+替换aspect+替换其他,质地柔软细腻，吸收也挺快，后期看看美白效果！
6269,还不错吧挺补水的喜欢用这一款面膜,False,,还不错吧挺补水的喜欢用这一款面膜
6270,看推荐购买，应该补水还可以,False,,看推荐购买，应该补水还可以
6271,很好用，很自然，看起来而且很滋润，用了之后觉得皮肤还是挺好的，挺细腻的。,False,+替换其他,很好用，很自然，看起来而且很滋润，用了之后觉得皮肤还是挺好的，挺细腻的。
6272,以前用面膜过敏不晓得这个牌子，用了会不会过敏，今天第一天用,False,,以前用面膜过敏不晓得这个牌子，用了会不会过敏，今天第一天用
6273,**物流真是神速，早上下单，下午就到了，晚上就可以用了，?,True,+删除,**物流真是神速，早上下单，下午就到了，晚上就可以用了，赞?
6274,老顾客，都好用,False,,老顾客，都好用
6275,这次领券搞活动屯点货，宝贝不错，就是物流太慢了。,False,+替换其他,这次领券搞活动屯点货，宝贝不错，就是物流太慢了。
6276,买了几次了，感觉这次的味道跟以前不一样,False,,买了几次了，感觉这次的味道跟以前不一样
6277,很好用，挺补水的,False,,很好用，挺补水的
6278,宝贝可以，客服态度极差。导购92客服,False,,宝贝可以，客服态度极差。导购92客服
6279,还可以送了两个同一款产品。,True,+替换其他+删除,还可以，送了两个同一款产品。
6280,还可以第二次购买了,False,+替换其他,还可以第二次购买了
6281,买过好几个了，很好用，敏感肌肤也没题的,True,+删除,买过好几个了，很好用，敏感肌肤也没问题的
6282,挺好用的..遮瑕效果也很好..,False,+替换其他,挺好用的..遮瑕效果也很好..
6283,不是很好用，有点卡粉,False,,不是很好用，有点卡粉
6284,***的化妆品还是不错的，值得购买，性价比高的活动就参加了！！！,True,+删除,***的化妆品还是不错的，值得购买，性价比很高的活动就参加了！！！
6285,隔离霜，马上效果挺好的，今天第一次用喜欢，特别是卸妆水很光滑不以前的那种没有你怎么不好用？,True,+删除,隔离霜，马上效果挺好的，今天第一次用很喜欢，特别是卸妆水很光滑不以前的那种没有你怎么不好用？
6286,特别好用，比较保湿，也能洗干净,False,,特别好用，比较保湿，也能洗干净
6287,实惠，以前没用过，这次试试，看着盘子漂亮。,True,+替换aspect+替换opinion,实惠，以前没用过，这次试试，看着袋子很漂亮。
6288,平时买产品赠送的卸妆液不错，现在也买来用了，不错！,True,+替换opinion,平时买产品赠送的卸妆液不错，现在也买来用了，不错！
6289,第二次购买了，觉得很好用，还送了很多赠品，超赞！,False,+替换其他,第二次购买了，觉得很好用，还送了很多赠品，超赞！
6290,感觉用着挺好，洗得干净，只是洗完脸稍微有点干。,False,,感觉用着挺好，洗得干净，只是洗完脸稍微有点干。
6291,面膜保湿果不错，价格前提，值得购买，一直用这个牌子的,True,+替换opinion+删除,面膜保湿效果不错，价格合理，值得购买，一直用这个牌子的
6292,送了两个替换装，很惊喜,False,,送了两个替换装，很惊喜
