id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
5077,_, , ,很喜欢,4,7,整体,正面
5077,_, , ,好,9,10,整体,正面
5077,_, , ,不错,11,13,整体,正面
5078,_, , ,还不错,7,10,整体,正面
5078,味道,11,13,一样,17,19,气味,正面
5078,_, , ,挺好用,24,27,整体,正面
5079,_, , ,不错,2,4,整体,正面
5079,_, , ,挺好的,7,10,整体,正面
5080,_, , ,很滋润,0,3,使用体验,正面
5080,_, , ,不厚重,4,7,使用体验,正面
5080,_, , ,好用,8,10,整体,正面
5081,_, , ,挺好用的,5,9,整体,正面
5082,_, , ,挺好的,0,3,整体,正面
5083,零售,0,2,之后,2,4,物流,正面
5083,_, , ,还可以,20,23,整体,正面
5083,_, , ,满喜欢的,25,29,整体,正面
5084,_, , ,不错,0,2,整体,正面
5084,_, , ,挺好用,10,13,整体,正面
5085,_, , ,假的,6,8,真伪,负面
5085,_, , ,都是胶,13,16,使用体验,负面
5085,_, , ,坑人,20,22,整体,负面
5086,_, , ,非常满意,9,13,整体,正面
5087,_, , ,一如既往的好,18,24,整体,正面
5087,发货速度,25,29,快,29,30,物流,正面
5087,包装,31,33,仔细,33,35,包装,正面
5087,日期,36,38,新鲜,38,40,新鲜度,正面
5088,_, , ,很差,0,2,整体,正面
5088,_, , ,很好,9,11,整体,正面
5089,账号,26,28,没有人理会,28,33,服务,负面
5090,包包,13,15,超快,15,17,物流,正面
5091,物流,13,15,很快,16,18,物流,正面
5091,_, , ,还不错,9,12,整体,正面
5092,_, , ,很给力,17,20,整体,正面
5093,_, , ,东西少了,2,6,其他,负面
5094,补水效果,2,6,明显,6,8,功效,正面
5094,吸收,9,11,短时间内,11,13,使用体验,正面
5095,_, , ,一如既往的好,10,16,整体,正面
5096,外箱,14,16,_, , ,包装,负面
5097,_, , ,很亲和,6,9,使用体验,正面
5097,_, , ,很好用,10,13,整体,正面
5098,_, , ,挺好,5,7,整体,正面
5099,_, , ,很气人,19,22,物流,负面
5099,_, , ,有点坑,9,12,物流,负面
5100,_, , ,受骗,0,2,真伪,负面
5101,_, , ,还好,11,13,整体,正面
5101,_, , ,挺薄的,7,10,使用体验,正面
5102,清洁能力,0,4,_, , ,功效,中性
5102,香味,15,17,喜欢,12,14,气味,正面
5102,_, , ,细滑,5,7,使用体验,正面
5102,_, , ,容易冲洗,7,11,使用体验,正面
5103,_, , ,好用的,0,3,整体,正面
5103,补水效果,4,8,挺好的,8,11,功效,正面
5104,_, , ,挺好用的,2,6,整体,正面
5104,_, , ,挺好,38,40,整体,正面
5105,_, , ,正品,3,5,真伪,正面
5106,_, , ,温和不刺激,0,5,使用体验,正面
5106,_, , ,很棒,13,15,整体,正面
5106,价格,29,31,平民价,32,35,价格,正面
5106,_, , ,很好,36,38,整体,正面
5107,_, , ,棒棒哒,0,3,整体,正面
5108,_, , ,不太适合,3,7,整体,负面
5108,_, , ,不吸收,9,12,使用体验,负面
5109,_, , ,辣眼睛,23,26,使用体验,负面
5110,_, , ,不好用,0,3,整体,负面
5110,遮瑕效果,4,8,不好,8,10,功效,负面
5110,_, , ,比较干,11,14,使用体验,负面
5110,_, , ,不保湿,15,18,功效,负面
5111,速度,11,13,_, , ,整体,正面
5112,_, , ,挺好用的,0,4,整体,正面
5113,_, , ,很舒服,2,5,使用体验,正面
5113,_, , ,滑滑的,7,10,使用体验,正面
5114,_, , ,还可以,0,3,整体,正面
5115,_, , ,正品,3,5,真伪,正面
5115,价格,8,10,很实惠,10,13,价格,正面
5116,_, , ,一般般,0,3,整体,中性
5117,活动,0,2,_, , ,价格,正面
5117,补水效果,5,9,很好,9,11,功效,正面
5117,味道,12,14,好闻,14,16,气味,正面
5118,电子商务,15,17,非常的快,18,22,物流,正面
5118,_, , ,不错,2,4,整体,正面
5118,_, , ,很实在,5,8,整体,正面
5118,_, , ,非常的好用,9,14,整体,正面
5119,_, , ,量足,0,2,其他,正面
5119,_, , ,喜欢,17,19,整体,正面
5120,_, , ,还不错,2,5,整体,正面
5121,_, , ,特别特别划算,0,6,价格,正面
5121,_, , ,便宜,11,13,价格,正面
5121,_, , ,不长闭合,26,30,使用体验,正面
5121,_, , ,不油,36,38,使用体验,正面
5122,_, , ,水润,3,5,使用体验,正面
5123,一价,5,6,荣,6,7,价格,正面
5124,_, , ,不错,2,4,整体,正面
5124,盒装,6,8,比较简单,8,10,包装,正面
5125,包装,5,7,精美,7,9,包装,正面
5125,_, , ,不错,2,4,整体,正面
5126,_, , ,不错,0,2,整体,正面
5126,_, , ,很满意,6,9,整体,正面
5127,_, , ,油腻腻的,23,27,使用体验,负面
5127,_, , ,不喜欢,2,5,整体,负面
5128,_, , ,还行,0,2,整体,正面
5129,_, , ,还可以,0,3,整体,正面
5130,_, , ,很香,0,2,气味,正面
5131,_, , ,不错的,32,35,整体,正面
5132,_, , ,还可以,0,3,整体,正面
5132,_, , ,有点油,6,9,使用体验,中性
5133,遮瑕力,0,3,一般,3,5,功效,中性
5133,_, , ,轻薄,9,11,使用体验,正面
5133,_, , ,提亮肤色,12,16,功效,正面
5134,_, , ,不刺激,10,13,使用体验,正面
5134,_, , ,很好,14,16,整体,正面
5134,_, , ,清洁,0,2,功效,正面
5134,_, , ,污垢,2,4,功效,正面
5134,价格,5,7,亲民,7,9,价格,正面
5135,活动,0,2,_, , ,价格,正面
5135,_, , ,很划算,6,9,价格,正面
5135,_, , ,很保湿,11,14,功效,正面
5135,_, , ,补水,14,16,功效,正面
5136,_, , ,还不错,2,5,整体,正面
5136,_, , ,很润,7,9,使用体验,正面
5137,送货,0,2,比较快,2,5,物流,正面
5138,_, , ,极差,0,2,整体,负面
5138,_, , ,卡粉,3,5,使用体验,负面
5139,_, , ,还不错,10,13,整体,正面
5139,_, , ,挺细腻,14,17,使用体验,正面
5140,_, , ,非常好用,0,4,整体,正面
5141,_, , ,太干,5,7,使用体验,负面
5141,_, , ,有点小,14,17,尺寸,中性
5141,上妆效果,23,27,一般,28,30,功效,中性
5141,持久情况,31,35,_, , ,功效,正面
5142,_, , ,超级喜欢,0,4,整体,正面
5142,维修服务,8,10,棒棒哒,10,13,服务,正面
5143,_, , ,不好用,0,3,整体,负面
5144,_, , ,还可以,0,3,整体,正面
5145,_, , ,特别好用,0,4,整体,正面
5145,_, , ,美美哒,12,15,使用体验,正面
5146,甜,12,14,还不错,14,17,气味,正面
5147,_, , ,挺好的,7,10,整体,正面
5147,_, , ,不油腻,13,16,使用体验,正面
5147,_, , ,清透,11,13,使用体验,正面
5148,礼盒,0,2,很精美,2,5,包装,正面
5148,_, , ,一点点,19,22,尺寸,负面
5148,赠品,23,25,很丰富,25,28,价格,正面
5149,快递员,0,3,很细心,3,6,物流,正面
5150,_, , ,极差,0,2,整体,负面
5151,_, , ,相当不错,4,8,整体,正面
5151,_, , ,很水润,9,12,使用体验,正面
5151,_, , ,很舒服,13,16,使用体验,正面
5152,_, , ,正品,13,15,真伪,正面
5153,_, , ,还不错,11,14,整体,正面
5154,妆感,0,2,比较厚重,2,6,使用体验,中性
5154,_, , ,很舒服,9,12,使用体验,正面
5155,_, , ,很差,0,2,整体,正面
5156,_, , ,非常不错,7,11,整体,正面
5157,亲笔签名,5,7,_, , ,价格,正面
5158,_, , ,很好,10,12,整体,正面
5158,价格,13,15,便宜,15,17,价格,正面
5159,_, , ,最好,0,2,整体,正面
5160,物流,2,4,真不错,4,7,物流,正面
5160,_, , ,好评,43,45,整体,正面
5160,_, , ,细腻,38,40,使用体验,正面
5160,_, , ,滋润,40,42,使用体验,正面
5161,_, , ,不错,10,12,整体,正面
5162,_, , ,还可以,0,3,整体,正面
5162,酒精味,10,13,浓浓的,7,10,气味,负面
5163,_, , ,很差,0,2,整体,正面
5163,_, , ,好闻,7,9,气味,正面
5164,_, , ,挺好用的,0,4,整体,正面
5164,_, , ,超补水,5,8,功效,正面
5165,快递,10,12,超赞,12,14,物流,正面
5165,_, , ,超级好用,18,22,整体,正面
5165,_, , ,很服帖,25,28,使用体验,正面
5165,_, , ,修饰肤色,29,33,功效,正面
5165,_, , ,很喜欢,36,39,整体,正面
5165,_, , ,很赞,34,36,整体,正面
5166,补水效果,5,9,杠杠的,9,12,功效,正面
5167,_, , ,非常好,0,3,整体,正面
5168,_, , ,很好,0,2,整体,正面
5168,_, , ,不会过敏,9,13,使用体验,正面
5168,_, , ,很舒服,35,38,使用体验,正面
5168,_, , ,很水润,38,41,使用体验,正面
5168,_, , ,是正品,3,6,真伪,正面
5169,_, , ,较好,0,2,整体,正面
5169,_, , ,很快,3,5,物流,正面
5170,_, , ,喜欢,2,4,整体,正面
5170,_, , ,有点点油,9,13,使用体验,负面
5171,_, , ,很好用,0,3,整体,正面
5171,_, , ,很自然,9,12,功效,正面
5171,_, , ,很舒服,13,16,使用体验,正面
5172,包装,0,2,很好,2,4,包装,正面
5172,_, , ,很合适,15,18,整体,正面
5173,_, , ,还可以,14,17,整体,正面
5173,_, , ,大赞,32,34,整体,正面
5173,包装,22,24,_, , ,包装,正面
5174,活动价格,29,33,没有便宜很多,34,40,价格,负面
5175,_, , ,很好,8,10,整体,正面
5176,活动,1,3,_, , ,价格,正面
5176,_, , ,非常实惠,15,19,价格,正面
5176,保湿效果,22,26,不错,27,29,功效,正面
5177,_, , ,还可以,2,5,整体,正面
5177,_, , ,非常喜欢,6,10,整体,正面
5178,_, , ,很好用,16,19,整体,正面
5179,_, , ,非常好,0,3,整体,正面
5180,口味,13,15,好,16,17,气味,正面
5180,_, , ,很衬肤色,8,12,功效,正面
5181,_, , ,比较满意,7,11,整体,正面
5182,_, , ,很适合,8,11,整体,正面
5183,_, , ,还可以,0,3,整体,正面
5183,物流,39,41,挺快,42,44,物流,正面
5184,_, , ,还行,16,18,整体,正面
5184,保湿,25,27,差一些,29,32,功效,负面
5184,保湿,25,27,有点干,33,36,功效,负面
5184,吸收,46,48,还好,48,50,使用体验,正面
5185,生产成本,4,7,高很多,7,10,价格,正面
5185,物流,11,13,很快,13,15,物流,正面
5185,_, , ,点赞,16,18,整体,正面
5186,_, , ,还挺多的,2,6,整体,正面
5187,_, , ,还行吧,0,3,整体,正面
5187,味道,6,8,不是很喜欢,10,15,气味,负面
5188,_, , ,一如既往的好,0,6,整体,正面
5189,_, , ,可以,18,20,整体,正面
5190,味道,6,8,不一样,8,11,气味,负面
5190,_, , ,假的,15,17,真伪,负面
5191,精华液,2,5,很多,0,2,成分,正面
5191,物流速度,19,23,很快,23,25,物流,正面
5191,面膜纸,6,9,薄透,10,12,使用体验,正面
5192,包装,0,2,高档,2,4,包装,正面
5192,_, , ,好用,5,7,整体,正面
5192,_, , ,不卡粉,7,10,使用体验,正面
5192,遮瑕效果,11,15,不错,15,17,功效,正面
5193,_, , ,不错,20,22,整体,正面
5194,价位,14,16,很亲民,16,19,价格,正面
5194,_, , ,还可以,9,12,整体,正面
5195,物流,0,2,超快,2,4,物流,正面
5195,_, , ,有点味道,23,27,气味,负面
5195,_, , ,希望是正品,29,34,真伪,中性
5196,下单,20,22,快,22,23,物流,正面
5197,_, , ,水水嫩嫩的,5,10,使用体验,正面
5197,_, , ,很好,0,2,整体,正面
5197,价格,11,13,廉价,14,16,价格,正面
5198,_, , ,有点胶味,4,8,气味,负面
5198,_, , ,不好用,0,3,整体,负面
5199,_, , ,很细腻,2,5,使用体验,正面
5199,_, , ,自然,5,7,功效,正面
5199,_, , ,确实很好,8,12,整体,正面
5199,_, , ,满意,13,15,整体,正面
5200,_, , ,很好用,11,14,整体,正面
5200,遮瑕力,33,36,一般般,36,39,功效,中性
5200,提亮,42,44,蛮好,51,53,功效,正面
5201,盒装,26,28,完好无损,30,34,包装,正面
5202,活动,0,2,_, , ,价格,正面
5202,_, , ,很便宜,5,8,价格,正面
5203,_, , ,很好,2,4,整体,正面
5204,仓储,5,7,超级速度,7,11,物流,正面
5205,_, , ,挺好用,21,24,整体,正面
5205,_, , ,挺滋润,31,34,使用体验,正面
5205,甲醛,28,30,_, , ,功效,中性
5206,礼品,2,4,很差,0,2,价格,正面
5207,_, , ,挺好的,6,9,整体,正面
5207,_, , ,不错,10,12,整体,正面
5208,_, , ,挺好的,0,3,整体,正面
5208,_, , ,喜欢,4,6,整体,正面
5208,速度,9,11,很快,11,13,物流,正面
5209,味道,8,10,太重,11,13,气味,负面
5209,_, , ,一般般,0,3,整体,中性
5210,物流小哥服务,0,6,特别好,6,9,物流,正面
5210,商家,10,12,不错,13,15,服务,正面
5210,_, , ,五星好评,17,21,整体,正面
5211,_, , ,还不错,5,8,整体,正面
5212,_, , ,很温和,3,6,整体,正面
5212,_, , ,不油腻,25,28,使用体验,正面
5212,_, , ,很不错,31,34,整体,正面
5212,保湿效果,35,39,很好,39,41,功效,正面
5212,_, , ,不错,42,44,整体,正面
5213,物流,0,2,刚刚,2,4,物流,正面
5214,_, , ,不错,0,2,整体,正面
5214,_, , ,补水多了,11,15,功效,正面
5215,_, , ,不错,0,2,整体,正面
5216,_, , ,蛮好,15,17,整体,正面
5217,_, , ,低廉,9,11,价格,正面
5217,活动,15,17,很划算,18,21,价格,正面
5218,味道,0,2,很喜欢,2,5,气味,正面
5218,_, , ,很舒服,10,13,使用体验,正面
5218,_, , ,不干燥,14,17,使用体验,正面
5218,_, , ,不蜕皮,18,21,使用体验,正面
5218,_, , ,很满意,24,27,整体,正面
5219,快递小哥,12,16,非常给力,16,20,物流,正面
5219,_, , ,非常不错,4,8,整体,正面
5219,快递,25,27,_, , ,物流,正面
5220,颜色,0,2,偏暗,2,4,功效,负面
5220,持久,5,7,可以,7,9,功效,正面
5221,_, , ,非常好,0,3,整体,正面
5221,_, , ,不油腻,14,17,使用体验,正面
5221,_, , ,清清爽爽的,17,22,使用体验,正面
5222,味道,0,2,好闻,2,4,气味,正面
5222,_, , ,好少,8,10,其他,负面
5223,速度,0,2,快,2,3,物流,正面
5223,_, , ,巨好用,8,11,整体,正面
5223,发货,4,6,快,2,3,物流,正面
5223,_, , ,便宜得多,17,21,价格,正面
5224,速度,32,34,太快了,34,37,物流,正面
5224,客服服务,38,42,很好,43,45,服务,正面
5224,_, , ,不错,12,14,整体,正面
5225,_, , ,好用,14,16,整体,中性
5226,清洁皮肤效果,4,10,很好,10,12,功效,正面
5226,_, , ,很实惠,0,3,价格,正面
5227,_, , ,很滑,0,2,使用体验,正面
5227,_, , ,很好用,3,6,整体,正面
5228,_, , ,挺显白的,0,4,使用体验,正面
5228,_, , ,很好,7,9,整体,正面
5228,_, , ,很满意,10,13,整体,正面
5228,物流,14,16,很给力,17,20,物流,正面
5229,_, , ,还可以,0,3,整体,正面
5230,_, , ,还不错,2,5,整体,正面
5230,_, , ,挺实惠的,6,10,价格,正面
5231,红色,0,2,好,2,3,其他,正面
5231,_, , ,挺不错的,16,20,整体,正面
5232,_, , ,真的不错,4,8,整体,正面
5233,卸妆效果,0,4,很一般,4,7,功效,正面
5233,纸盒,11,13,很简陋,14,17,包装,正面
5234,_, , ,很不错,0,3,整体,正面
5235,_, , ,还不错,0,3,整体,正面
5236,_, , ,太失望了,0,4,整体,负面
5236,_, , ,坏的,9,11,包装,负面
5237,_, , ,没用,0,2,整体,正面
5237,售后,14,16,不错,16,18,服务,正面
5237,_, , ,过敏,9,11,使用体验,负面
5238,_, , ,特别温和,0,4,使用体验,正面
5238,_, , ,挺好的,5,8,整体,正面
5239,_, , ,还可以,5,8,整体,正面
5239,_, , ,挺干净的,9,13,功效,正面
5239,_, , ,有点疼,22,25,使用体验,负面
5240,_, , ,挺好,0,2,整体,正面
5240,_, , ,划算,3,5,价格,正面
5241,_, , ,非常好用,8,12,整体,正面
5242,_, , ,很满意,0,3,整体,正面
5242,_, , ,很好,8,10,整体,正面
5243,混搭,4,6,_, , ,包装,正面
5244,_, , ,有点小贵,2,6,价格,负面
5245,_, , ,正品,22,24,真伪,正面
5245,包装,25,27,很好,28,30,包装,正面
5245,_, , ,很好用,36,39,整体,正面
5246,_, , ,巨好用,3,6,整体,正面
5247,效果,11,13,很不错,15,18,功效,正面
5248,香味,6,8,淡淡的,3,6,气味,正面
5248,_, , ,一点没问题,20,25,使用体验,正面
5248,_, , ,非常滋润,9,13,使用体验,正面
5248,_, , ,保湿,13,15,功效,正面
5248,_, , ,非常满意,26,30,整体,正面
5249,速度,0,2,真快,2,4,物流,正面
5249,_, , ,很好,14,16,整体,正面
5250,_, , ,一般般,5,8,整体,中性
5251,快递小哥,12,16,_, , ,物流,正面
5252,发货速度,0,4,快,4,5,物流,正面
5253,_, , ,还不错,8,11,整体,正面
5253,_, , ,比较干,12,15,使用体验,中性
5253,持妆效果,27,31,不错,31,33,功效,正面
5254,_, , ,挺好用,16,19,整体,正面
5255,_, , ,非常好用,0,4,整体,正面
5255,_, , ,很水润,12,15,使用体验,正面
5255,_, , ,一点刺激感都没有,16,24,使用体验,正面
5255,_, , ,很舒服,25,28,使用体验,正面
5255,_, , ,喜欢,29,31,整体,正面
5256,味道,14,16,有点刺鼻,16,20,气味,负面
5257,_, , ,优异,0,2,整体,正面
5257,_, , ,很舒服,3,6,使用体验,正面
5258,_, , ,很好用,0,3,整体,正面
5258,补水,7,9,好,13,14,功效,正面
5258,保湿效果,9,13,好,13,14,功效,正面
5258,精华,15,17,多,17,18,成分,正面
5258,_, , ,比较服帖,19,23,使用体验,正面
5258,_, , ,薄薄的,24,27,使用体验,正面
5258,_, , ,很舒服,28,31,使用体验,正面
5259,_, , ,很自然,2,5,功效,正面
5259,_, , ,很均匀,5,8,功效,正面
5259,_, , ,不干燥,9,12,使用体验,正面
5259,_, , ,好卸妆,13,16,功效,正面
5260,包装,0,2,挺不错,6,9,包装,正面
5260,味道,21,23,香香的,18,21,气味,正面
5260,_, , ,还可以,14,17,整体,正面
5261,_, , ,挺好用的,16,20,整体,正面
5261,_, , ,很清爽,22,25,使用体验,正面
5261,_, , ,很好推开,25,29,使用体验,正面
5262,_, , ,很实惠,0,3,价格,正面
5262,_, , ,还不错,17,20,整体,正面
5263,_, , ,好用,0,2,整体,正面
5263,_, , ,很自然,12,15,功效,正面
5264,味道,14,16,非常喜欢,8,12,气味,正面
5264,保湿效果,21,23,很好,17,21,功效,正面
5264,_, , ,很喜欢,25,28,整体,正面
5265,商业活动,8,10,_, , ,价格,正面
5266,_, , ,还不错,31,34,整体,正面
5266,_, , ,有点小贵,37,41,价格,负面
5267,发货,9,11,慢慢地,11,13,物流,正面
5268,_, , ,超极好,11,14,整体,正面
5268,_, , ,很适合,15,18,整体,正面
5268,_, , ,赞赞,23,25,整体,中性
5269,_, , ,还行,2,4,整体,正面
5269,_, , ,很保湿,4,7,功效,正面
5270,_, , ,是正品,2,5,真伪,正面
5270,_, , ,蛮多的,16,19,其他,正面
5270,快递,26,28,给力,29,31,物流,正面
5270,_, , ,好评,32,34,整体,正面
5271,物流,17,19,这么快,20,23,物流,正面
5271,_, , ,非常喜欢,0,4,整体,正面
5271,_, , ,好的没话说,26,31,整体,正面
5271,_, , ,赞,33,34,整体,正面
5272,_, , ,应该还可以,17,22,整体,正面
5272,物流速度,33,37,挺快的,39,42,物流,正面
5273,市价,7,9,不贵,10,12,价格,正面
5273,_, , ,挺好用,2,5,整体,正面
5274,包装,14,16,新,13,14,包装,正面
5274,_, , ,挺好用,17,20,整体,正面
5275,套装,11,13,真心不错,13,17,包装,正面
5275,速度,19,21,快,22,23,物流,正面
5276,_, , ,可以,8,10,整体,正面
5277,_, , ,非常好,0,3,整体,正面
5277,_, , ,超级好,15,18,整体,正面
5278,活动,3,5,便宜,5,7,价格,正面
5278,补水,14,16,很好,20,22,功效,正面
5278,保湿效果,16,20,很好,20,22,功效,正面
5278,_, , ,很满足,23,26,整体,正面
5278,_, , ,很好用,11,14,整体,正面
5279,_, , ,很喜欢,0,3,整体,正面
5279,_, , ,很清爽,10,13,使用体验,正面
5279,_, , ,物有所值,14,18,整体,正面
5280,_, , ,听水嫩的,6,10,使用体验,正面
5280,_, , ,挺不错,13,16,整体,正面
5280,颜色,17,19,自然,20,22,功效,正面
5281,_, , ,很好用,0,3,整体,正面
5281,活动,29,31,最实惠,36,39,价格,正面
5282,快递小哥,13,17,点赞,17,19,物流,正面
5283,_, , ,一如既往的好,0,6,整体,正面
5284,_, , ,不会觉得紧绷,3,9,使用体验,正面
5284,_, , ,非常温和,9,13,使用体验,正面
5284,_, , ,便宜又实惠,22,27,价格,正面
5285,_, , ,很水润,2,5,使用体验,正面
5286,_, , ,特别的好用,0,5,整体,正面
5287,_, , ,还不错,9,12,整体,正面
5288,_, , ,极佳,2,4,整体,正面
5288,价格,5,7,合适,7,9,价格,正面
5288,物流,10,12,给力,12,14,物流,正面
5289,保湿,20,22,很好,26,28,功效,正面
5289,美白效果,22,26,很好,26,28,功效,正面
5289,_, , ,不过敏,32,35,使用体验,正面
5289,_, , ,五星好评,43,47,整体,正面
5290,_, , ,不错,6,8,整体,正面
5290,_, , ,还可以,17,20,整体,正面
5291,交通运输,7,9,刚刚,9,11,物流,正面
5291,_, , ,可以,4,6,整体,正面
5292,_, , ,亮眼,2,4,整体,正面
5293,物流,8,10,超快,10,12,物流,正面
5293,_, , ,很好,15,17,整体,正面
5294,_, , ,修正肤色,0,4,功效,正面
5294,_, , ,物美价廉,14,18,价格,正面
5294,_, , ,非常好,5,8,整体,正面
5295,_, , ,不错,0,2,整体,正面
5295,_, , ,很舒服,5,8,使用体验,正面
5295,_, , ,不紧绷,9,12,使用体验,正面
5295,_, , ,滑滑的,13,16,使用体验,正面
5296,_, , ,一如既往的好,0,6,整体,正面
5297,_, , ,很不错,14,17,整体,正面
5297,_, , ,很喜欢,25,28,整体,正面
5298,_, , ,滑滑的,5,8,使用体验,正面
5299,保湿,8,10,不好,10,12,功效,负面
5299,包装,13,15,不好,10,12,包装,负面
5299,_, , ,差评,19,21,整体,负面
